CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
2106435,14000225642,2014225642,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/11/2014 12:33:00 PM,N 86 ST / AURORA AV N,N,N2,1800.2014,-122.3445321,47.691286205,"(47.691286205, -122.3445321)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2106522,14000225751,2014225751,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/11/2014 02:08:00 PM,N 97 ST / ASHWORTH AV N,N,N3,1300.2004,-122.339725246,47.699603285,"(47.699603285, -122.339725246)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2107194,14000226655,2014226655,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/12/2014 01:24:00 AM,N 94 ST / AURORA AV N,N,N3,1800.3001,-122.344603223,47.697081872,"(47.697081872, -122.344603223)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2109166,14000229607,2014229607,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 11:59:00 AM,85XX BLOCK OF NESBIT AV N,N,N2,1800.2008,-122.343458333,47.691463919,"(47.691463919, -122.343458333)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2108113,14000228495,2014228495,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/13/2014 05:09:00 PM,N 90 ST / AURORA AV N,N,N2,1800.2004,-122.34456766,47.694184039,"(47.694184039, -122.34456766)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/13/2014 01:28:00 PM
2108592,14000229236,2014229236,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 03:26:00 AM,95XX BLOCK OF AURORA AV N,N,N3,1300.2008,-122.344612328,47.698170962,"(47.698170962, -122.344612328)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2108199,14000228416,2014228416,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/13/2014 12:48:00 PM,95XX BLOCK OF AURORA AV N,N,N3,1300.2008,-122.344612328,47.698170962,"(47.698170962, -122.344612328)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/13/2014 12:08:00 PM
2108560,14000227953,2014227953,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/13/2014 12:40:00 AM,107XX BLOCK OF AURORA AV N,N,N1,600.4008,-122.344733661,47.707455477,"(47.707455477, -122.344733661)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,07/13/2014 12:14:00 AM
2109038,14000229386,2014229386,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 08:22:00 AM,22 AV / E COLUMBIA ST,G,G1,8700.1001,-122.303716459,47.60902034,"(47.60902034, -122.303716459)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2109584,14000230078,2014230078,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 07:45:00 PM,AURORA AV N / N 135 ST,N,N1,600.1011,-122.345018865,47.726857313,"(47.726857313, -122.345018865)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/14/2014 06:21:00 PM
2109585,14000230066,2014230066,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 07:45:00 PM,AURORA AV N / N 141 ST,N,N1,401.1012,-122.345063392,47.731038281,"(47.731038281, -122.345063392)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/14/2014 06:52:00 PM
2109632,14000230259,2014230259,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 09:30:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2109671,14000230320,2014230320,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 10:22:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2109772,14000230292,2014230292,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 11:25:00 PM,9XX BLOCK OF N 135 ST,N,N1,401.1014,-122.34636528,47.726860593,"(47.726860593, -122.34636528)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/14/2014 09:36:00 PM
2109775,14000230244,2014230244,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 11:26:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/14/2014 08:54:00 PM
2109796,14000230383,2014230383,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/14/2014 11:54:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/14/2014 10:52:00 PM
2110875,14000231689,2014231689,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/16/2014 01:23:00 AM,50XX BLOCK OF 12 AV NE,U,U3,4400.4007,-122.315228626,47.665681327,"(47.665681327, -122.315228626)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/16/2014 12:32:00 AM
2111580,14000232930,2014232930,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/16/2014 09:14:00 PM,14 AV S / S CONCORD ST,F,F3,11200.3012,-122.314956902,47.523891743,"(47.523891743, -122.314956902)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2111617,14000232965,2014232965,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/16/2014 09:56:00 PM,14 AV S / S CONCORD ST,F,F3,11200.3012,-122.314956902,47.523891743,"(47.523891743, -122.314956902)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2111620,14000232953,2014232953,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/16/2014 09:12:00 PM,8 AV S / S ELMGROVE ST,F,F3,11200.2029,-122.322849992,47.530525629,"(47.530525629, -122.322849992)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2111626,14000232902,2014232902,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/16/2014 09:15:00 PM,14 AV S / S CLOVERDALE ST,F,F3,11200.3010,-122.314911934,47.526439647,"(47.526439647, -122.314911934)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/16/2014 08:29:00 PM
2111650,14000233002,2014233002,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/16/2014 10:14:00 PM,14 AV S / S CONCORD ST,F,F3,11200.3012,-122.314956902,47.523891743,"(47.523891743, -122.314956902)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2111746,14000233131,2014233131,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/16/2014 11:49:00 PM,AURORA AV N / N 125 ST,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2112713,14000233580,2014233580,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/17/2014 10:30:00 PM,32XX BLOCK OF SW AVALON WY,W,W2,9900.3005,-122.374195745,47.564075604,"(47.564075604, -122.374195745)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/17/2014 10:47:00 AM
2117312,14000240437,2014240437,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2014 11:19:00 PM,52XX BLOCK OF 4 AV S,O,O2,10900.2020,-122.329534412,47.555267242,"(47.555267242, -122.329534412)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/22/2014 09:04:00 PM
2117314,14000240364,2014240364,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/22/2014 11:18:00 PM,52XX BLOCK OF 4 AV S,O,O2,10900.2020,-122.329534412,47.555267242,"(47.555267242, -122.329534412)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/22/2014 07:56:00 PM
2117458,14000240511,2014240511,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/23/2014 02:55:00 AM,52XX BLOCK OF 4 AV S,O,O2,10900.2020,-122.329534412,47.555267242,"(47.555267242, -122.329534412)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/22/2014 10:17:00 PM
2119254,14000243113,2014243113,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/25/2014 03:56:00 AM,115XX BLOCK OF STONE AV N,N,N1,600.4003,-122.342142944,47.71340531,"(47.71340531, -122.342142944)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2120161,14000244391,2014244391,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/26/2014 01:14:00 AM,35 AV NE / NE 135 ST,L,L1,100.2012,-122.290909038,47.726462186,"(47.726462186, -122.290909038)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2120894,14000246758,2014246758,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:37:00 PM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 10:31:00 PM
2120897,14000246751,2014246751,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:47:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 10:25:00 PM
2120899,14000246748,2014246748,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:30:00 PM,132XX BLOCK OF AURORA AV N,N,N1,600.1012,-122.344996831,47.725035552,"(47.725035552, -122.344996831)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 10:23:00 PM
2120858,14000246794,2014246794,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 11:54:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 11:09:00 PM
2120879,14000246766,2014246766,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:46:00 PM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 10:37:00 PM
2120925,14000246713,2014246713,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 11:12:00 PM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 09:55:00 PM
2120932,14000246704,2014246704,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:55:00 PM,N 115 ST / AURORA AV N,N,N1,600.3024,-122.344815063,47.71231915,"(47.71231915, -122.344815063)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 09:49:00 PM
2120963,14000246676,2014246676,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 09:50:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 09:16:00 PM
2120968,14000246667,2014246667,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:56:00 PM,N 125 ST / AURORA AV N,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 09:11:00 PM
2120974,14000246659,2014246659,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:55:00 PM,AURORA AV N / N 125 ST,N,N1,402.2003,-122.344940802,47.719570093,"(47.719570093, -122.344940802)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 09:03:00 PM
2120975,14000246658,2014246658,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 10:55:00 PM,AURORA AV N / N 127 ST,N,N1,402.2003,-122.344957229,47.721390568,"(47.721390568, -122.344957229)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 09:03:00 PM
2121005,14000246624,2014246624,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 08:40:00 PM,N 93 ST / AURORA AV N,N,N2,1800.3001,-122.344594352,47.6963581,"(47.6963581, -122.344594352)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 08:37:00 PM
2121011,14000246618,2014246618,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 08:34:00 PM,N 96 ST / AURORA AV N,N,N2,1300.2007,-122.344616987,47.698532213,"(47.698532213, -122.344616987)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 08:30:00 PM
2121013,14000246616,2014246616,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 11:32:00 PM,116XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344834271,47.713547979,"(47.713547979, -122.344834271)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 08:29:00 PM
2121030,14000246593,2014246593,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 08:23:00 PM,N 130 ST / AURORA AV N,N,N1,402.2000,-122.34497772,47.72321099,"(47.72321099, -122.34497772)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 08:04:00 PM
2121036,14000246581,2014246581,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 08:14:00 PM,135XX BLOCK OF AURORA AV N,N,N1,600.1011,-122.345027037,47.727768617,"(47.727768617, -122.345027037)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 07:55:00 PM
2121037,14000246580,2014246580,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/27/2014 08:00:00 PM,120XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896098,47.717174469,"(47.717174469, -122.344896098)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/27/2014 07:54:00 PM
2122653,14000247871,2014247871,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/28/2014 10:30:00 PM,N 130 ST / AURORA AV N,N,N1,402.2000,-122.34497772,47.72321099,"(47.72321099, -122.34497772)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/28/2014 08:53:00 PM
2123516,14000249080,2014249080,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/29/2014 07:12:00 PM,N 103 ST / AURORA AV N,N,N2,1300.4013,-122.344672709,47.703239505,"(47.703239505, -122.344672709)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/29/2014 05:38:00 PM
2123517,14000249074,2014249074,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/29/2014 07:13:00 PM,100XX BLOCK OF AURORA AV N,N,N2,1300.3000,-122.344655379,47.701792104,"(47.701792104, -122.344655379)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/29/2014 05:35:00 PM
2123899,14000249500,2014249500,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2014 01:16:00 AM,8XX BLOCK OF S JACKSON ST,E,E3,9100.2009,-122.321735003,47.599184603,"(47.599184603, -122.321735003)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/29/2014 11:44:00 PM
2123904,14000249362,2014249362,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2014 01:16:00 AM,8XX BLOCK OF S KING ST,E,E3,9100.1003,-122.32104611,47.598345274,"(47.598345274, -122.32104611)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,07/29/2014 09:37:00 PM
2124444,14000250425,2014250425,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2014 05:28:00 PM,95XX BLOCK OF AURORA AV N,N,N3,1300.2008,-122.344612328,47.698170962,"(47.698170962, -122.344612328)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2124446,14000250401,2014250401,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2014 05:21:00 PM,86XX BLOCK OF AURORA AV N,N,N2,1800.2007,-122.344534829,47.691649487,"(47.691649487, -122.344534829)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2124471,14000250322,2014250322,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2014 05:46:00 PM,36XX BLOCK OF 33 AV S,R,R1,10100.5005,-122.29101029,47.570759935,"(47.570759935, -122.29101029)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2124552,14000250286,2014250286,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/30/2014 07:14:00 PM,AURORA AV N / N 97 ST,N,N2,1300.3011,-122.344632325,47.699617846,"(47.699617846, -122.344632325)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/30/2014 03:32:00 PM
2126682,14000253381,2014253381,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 10:05:00 PM,125XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344946829,47.720481993,"(47.720481993, -122.344946829)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2126683,14000253377,2014253377,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 10:03:00 PM,112XX BLOCK OF AURORA AV N,N,N1,600.4008,-122.344795213,47.711197959,"(47.711197959, -122.344795213)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2125348,14000251553,2014251553,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2014 03:07:00 PM,89XX BLOCK OF AURORA AV N,N,N2,1800.2003,-122.34456066,47.693823401,"(47.693823401, -122.34456066)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2125399,14000251637,2014251637,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2014 04:17:00 PM,132XX BLOCK OF AURORA AV N,N,N1,600.1012,-122.344996831,47.725035552,"(47.725035552, -122.344996831)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2125420,14000251666,2014251666,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2014 04:42:00 PM,132XX BLOCK OF AURORA AV N,N,N1,600.1012,-122.344996831,47.725035552,"(47.725035552, -122.344996831)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2125501,14000251656,2014251656,125,PROSTITUTION,VICE CALLS,PROSTITUTION,07/31/2014 06:23:00 PM,132XX BLOCK OF AURORA AV N,N,N1,600.1012,-122.344996831,47.725035552,"(47.725035552, -122.344996831)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/31/2014 04:19:00 PM
2125799,14000252037,2014252037,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 12:14:00 AM,MARTIN LUTHER KING JR WY S / S HANFORD ST,R,R2,10000.1012,-122.296853217,47.575045125,"(47.575045125, -122.296853217)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/31/2014 09:33:00 PM
2126621,14000253287,2014253287,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 09:07:00 PM,N 97 ST / AURORA AV N,N,N2,1300.3011,-122.344632325,47.699617846,"(47.699617846, -122.344632325)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2126622,14000253282,2014253282,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 09:08:00 PM,120XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896098,47.717174469,"(47.717174469, -122.344896098)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2126623,14000253277,2014253277,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 09:08:00 PM,114XX BLOCK OF AURORA AV N,N,N1,600.4008,-122.344795213,47.711197959,"(47.711197959, -122.344795213)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2126626,14000253264,2014253264,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 09:09:00 PM,N 90 ST / AURORA AV N,N,N2,1800.2004,-122.34456766,47.694184039,"(47.694184039, -122.34456766)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2126629,14000253247,2014253247,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 09:09:00 PM,N 96 ST / AURORA AV N,N,N2,1300.2007,-122.344616987,47.698532213,"(47.698532213, -122.344616987)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/01/2014 08:15:00 PM
2126662,14000253346,2014253346,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 09:49:00 PM,N 90 ST / AURORA AV N,N,N2,1800.2004,-122.34456766,47.694184039,"(47.694184039, -122.34456766)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2126668,14000253252,2014253252,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 09:47:00 PM,2XX BLOCK OF DEXTER AV N,D,D1,7200.1036,-122.342386716,47.620304003,"(47.620304003, -122.342386716)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/01/2014 08:19:00 PM
2126720,14000253322,2014253322,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 10:26:00 PM,N 115 ST / AURORA AV N,N,N1,600.3024,-122.344815063,47.71231915,"(47.71231915, -122.344815063)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/01/2014 09:24:00 PM
2126722,14000253283,2014253283,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 10:41:00 PM,2XX BLOCK OF DEXTER AV N,D,D1,7200.1036,-122.342386716,47.620304003,"(47.620304003, -122.342386716)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/01/2014 08:53:00 PM
2126784,14000253447,2014253447,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/01/2014 11:33:00 PM,2XX BLOCK OF DEXTER AV N,D,D1,7200.1036,-122.342386716,47.620304003,"(47.620304003, -122.342386716)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/01/2014 10:51:00 PM
2126896,14000253476,2014253476,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/02/2014 01:24:00 AM,2XX BLOCK OF DEXTER AV N,D,D1,7200.1036,-122.342386716,47.620304003,"(47.620304003, -122.342386716)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/01/2014 11:14:00 PM
2126959,14000253560,2014253560,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/02/2014 02:44:00 AM,N 93 ST / LINDEN AV N,N,N2,1800.3001,-122.347287317,47.696363491,"(47.696363491, -122.347287317)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/02/2014 12:13:00 AM
2126981,14000253297,2014253297,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/02/2014 03:07:00 AM,92XX BLOCK OF AURORA AV N,N,N2,1800.3006,-122.344586493,47.695996749,"(47.695996749, -122.344586493)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/01/2014 09:07:00 PM
2127613,14000256060,2014256060,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/04/2014 12:56:00 AM,127XX BLOCK OF AURORA AV N,N,N1,600.3004,-122.344961853,47.721846824,"(47.721846824, -122.344961853)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/04/2014 12:41:00 AM
2128707,14000254897,2014254897,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/03/2014 12:53:00 AM,85XX BLOCK OF AURORA AV N,N,N2,1800.2007,-122.344526221,47.690924884,"(47.690924884, -122.344526221)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/03/2014 12:41:00 AM
2130948,14000259511,2014259511,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/06/2014 03:16:00 PM,120XX BLOCK OF AURORA AV N,N,N1,600.3005,-122.344896098,47.717174469,"(47.717174469, -122.344896098)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
2131800,14000260711,2014260711,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/07/2014 01:44:00 PM,13 AV S / S BAILEY ST,O,O3,10900.2079,-122.316107528,47.547973433,"(47.547973433, -122.316107528)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2133248,14000262673,2014262673,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/08/2014 10:26:00 PM,S MEAD ST / RAINIER AV S,R,R3,10300.2009,-122.27727986,47.550422912,"(47.550422912, -122.27727986)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2135332,14000265290,2014265290,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2014 07:35:00 AM,N 93 ST / AURORA AV N,N,N2,1800.3001,-122.344594352,47.6963581,"(47.6963581, -122.344594352)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2135818,14000265988,2014265988,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/11/2014 07:24:00 PM,10XX BLOCK OF S JACKSON ST,E,E3,9100.1002,-122.318430719,47.599186565,"(47.599186565, -122.318430719)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/11/2014 06:15:00 PM
2136183,14000266410,2014266410,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2014 02:25:00 AM,6XX BLOCK OF YESLER WY,K,K2,8500.3003,-122.325479316,47.601704028,"(47.601704028, -122.325479316)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/12/2014 01:42:00 AM
2136089,14000266327,2014266327,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/12/2014 12:26:00 AM,AURORA AV N / N 88 ST,N,N2,1800.2005,-122.344549919,47.692736492,"(47.692736492, -122.344549919)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,
2137679,14000268451,2014268451,125,PROSTITUTION,VICE CALLS,PROSTITUTION,08/13/2014 08:01:00 PM,28XX BLOCK OF 14 AV W,Q,Q2,5802.2000,-122.374873818,47.645686099,"(47.645686099, -122.374873818)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,08/13/2014 06:04:00 PM
